13.004,0
14.001,0
14.012,0.02914789
15.008,0
15.022,0.567556845
15.993,0
17.002,0
17.025,0
18.008,0
18.033,0
19.014,0
19.055,0
20.024,0
21.022,0
26.015,0
27.022,0.814813503
28.003,0
28.018,0
29.013,0
29.997,0
30.995,0
31.018,7.261767083
31.987,0
32.996,0
33.994,0
35,0
37.027,0
38.034,0
39.033,0
40.027,0.014006892
40.968,0
41.037,1.010582592
42.01,0
42.034,0.046339919
42.042,0
43.017,5.85577135
43.052,0.698411497
44.001,0
44.013,0
44.055,0
44.996,0
45.011,0
45.033,4.142980583
45.993,0
46.029,0.078358602
47.013,5.494637867
48.017,0
49.013,0.006173011
49.027,0.012405517
50,0
51.043,0.070238113
52.016,0
53.037,0.248766161
54.034,0
55.038,0
55.052,0
55.934,0
56.021,0
56.047,0.007247451
56.056,0
57.034,0.91799015
57.068,0.323116565
58.037,0
58.073,0.007606737
59.049,1.387465517
60.019,0
60.046,0.034954613
61.028,2.6802161
62.029,0
63.024,0
64.031,0
65.025,0.093866726
66.043,0.009170926
67.053,0
68.027,0.009000401
68.05,0
68.997,0.11198849
69.033,0.069343374
69.068,0.144269035
70.031,0.006375224
70.072,0
71.012,0
71.049,0
72.046,0.013890326
73.029,0
73.063,0
73.941,0
74.031,0
74.064,0
75.025,0
75.043,0
76.027,0
76.045,0.007099235
77.018,1.780200102
77.027,4.876143977
78.016,0.126525008
78.025,0
78.033,0.676589837
79.002,1.117635824
79.051,36.14925221
80.005,0.213335364
80.048,2.398470603
81.034,1.228972492
81.067,0
82.031,0.085160728
82.072,0
83.012,0
83.049,0
83.082,0.050351187
84.047,0
84.08,0.010079047
85.028,0
85.062,0
86.034,0
86.061,0
87.044,0
88.045,0
89.025,0
89.058,0
90.021,0
90.062,0.006761817
90.948,0.123610153
91.051,11.76886037
92.056,1.107454811
93.038,0
93.067,0.406178318
94.039,0.21158679
94.064,0.091903841
95.035,1.651378187
95.048,6.231475882
95.083,0.962313121
96.047,0.506313481
96.087,0.132320267
97.028,0.895664958
97.062,0.329397827
98.025,0.08997659
98.068,0.015358936
99.008,1.021256122
99.041,0
99.079,0.0791044
100.013,0.05018321
100.04,0
100.081,0.007365301
101.024,0
101.059,0
101.096,0
102.026,0.044019328
102.064,0.016394037
102.086,0
102.096,0
103.041,4.950070403
103.073,1.895679603
104.009,0.058260237
104.048,1.748176101
104.061,0.58902768
