#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE070F
#Date Time: 2025-04-23 09:31:56.138
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#
#Time (s),Channel 1 (V),Channel 2 (V)
-0.004985,7.035651460798463,-0.002387263962332115
-0.00498375,7.043084185399827,-0.002052624425090353
-0.0049825,7.035651460798463,-0.002387263962332115
-0.00498125,7.0282187361971,-0.0020526244250902
-0.00498,7.039367823099147,-0.0020526244250902
-0.00497875,7.035651460798465,-0.0020526244250902
-0.0049775,7.039367823099147,-0.0020526244250902
-0.00497625,7.035651460798463,-0.002387263962332115
-0.004975,7.031935098497779,-0.0020526244250902
-0.00497375,7.039367823099147,-0.002387263962332115
-0.0049725,7.035651460798465,-0.002052624425090353
-0.00497125,7.031935098497779,-0.001717984887848285
-0.00497,7.035651460798461,-0.001717984887848285
-0.00496875,7.031935098497779,-0.001717984887848285
-0.0049675,7.03193509849778,-0.002052624425090353
-0.00496625,7.035651460798463,-0.002387263962332115
-0.004965,7.035651460798463,-0.002387263962332115
-0.00496375,7.035651460798463,-0.0020526244250902
-0.0049625,7.028218736197095,-0.0020526244250902
-0.00496125,7.031935098497777,-0.0020526244250902
-0.00496,7.035651460798463,-0.0020526244250902
-0.00495875,7.035651460798461,-0.0020526244250902
-0.0049575,7.031935098497779,-0.0020526244250902
-0.00495625,7.028218736197095,-0.001717984887848285
-0.004955,7.031935098497779,-0.001717984887848285
-0.00495375,7.031935098497779,-0.0020526244250902
-0.0049525,7.035651460798461,-0.0020526244250902
-0.00495125,7.035651460798463,-0.001717984887848285
-0.00495,7.039367823099145,-0.002052624425090048
-0.00494875,7.035651460798463,-0.001717984887848285
-0.0049475,7.031935098497777,-0.002052624425090048
-0.00494625,7.028218736197095,-0.001717984887848285
-0.004945,7.031935098497779,-0.001717984887848285
-0.00494375,7.031935098497779,-0.0020526244250902
-0.0049425,7.028218736197095,-0.0020526244250902
-0.00494125,7.031935098497777,-0.002387263962331963
-0.00494,7.031935098497779,-0.00272190349957403
-0.00493875,7.031935098497779,-0.002052624425090505
-0.0049375,7.028218736197095,-0.0020526244250902
-0.00493625,7.031935098497779,-0.002052624425090048
-0.004935,7.031935098497779,-0.001717984887848285
-0.00493375,7.035651460798463,-0.001717984887848285
-0.0049325,7.035651460798463,-0.001717984887848285
-0.00493125,7.031935098497779,-0.001717984887848285
-0.00493,7.028218736197097,-0.001717984887848285
-0.00492875,7.031935098497779,-0.0020526244250902
-0.0049275,7.028218736197099,-0.002387263962331811
-0.00492625,7.035651460798463,-0.001717984887848285
-0.004925,7.039367823099145,-0.001717984887848589
-0.00492375,7.035651460798463,-0.002387263962332115
-0.0049225,7.035651460798463,-0.002387263962332115
-0.00492125,7.035651460798463,-0.0020526244250902
-0.00492,7.035651460798463,-0.0020526244250902
-0.00491875,7.035651460798463,-0.002387263962331963
-0.0049175,7.035651460798463,-0.00272190349957403
-0.00491625,7.035651460798463,-0.002387263962331963
-0.004915,7.035651460798463,-0.0020526244250902
-0.00491375,7.035651460798463,-0.002387263962331811
-0.0049125,7.035651460798463,-0.001717984887848285
-0.00491125,7.035651460798463,-0.001717984887848285
-0.00491,7.039367823099145,-0.001383345350606522
-0.00490875,7.028218736197095,-0.00138334535060637
-0.0049075,7.028218736197095,-0.00138334535060637
-0.00490625,7.031935098497779,-0.00138334535060637
-0.004905,7.03193509849778,-0.001383345350606675
-0.00490375,7.035651460798463,-0.0020526244250902
-0.0049025,7.031935098497779,-0.0020526244250902
-0.00490125,7.031935098497779,-0.0020526244250902
-0.0049,7.028218736197095,-0.001717984887848285
-0.00489875,7.031935098497777,-0.002052624425090048
-0.0048975,7.031935098497779,-0.0020526244250902
-0.00489625,7.035651460798461,-0.0020526244250902
-0.004895,7.035651460798463,-0.001717984887848285
-0.00489375,7.035651460798463,-0.002387263962331811
-0.0048925,7.035651460798463,-0.001717984887848285
-0.00489125,7.028218736197095,-0.001717984887848285
-0.00489,7.035651460798463,-0.00138334535060637
-0.00488875,7.031935098497779,-0.0020526244250902
-0.0048875,7.035651460798461,-0.001717984887848437
-0.00488625,7.035651460798463,-0.00138334535060637
-0.004885,7.035651460798463,-0.002052624425090048
-0.00488375,7.035651460798463,-0.001717984887848285
-0.0048825,7.031935098497779,-0.001717984887848437
-0.00488125,7.031935098497779,-0.0020526244250902
-0.00488,7.031935098497779,-0.002387263962332115
-0.00487875,7.031935098497779,-0.001717984887848285
-0.0048775,7.035651460798463,-0.0020526244250902
-0.00487625,7.03193509849778,-0.002387263962331963
-0.004875,7.035651460798463,-0.00272190349957403
-0.00487375,7.035651460798461,-0.002721903499573726
-0.0048725,7.031935098497779,-0.0020526244250902
-0.00487125,7.028218736197095,-0.002387263962331963
-0.00487,7.028218736197095,-0.0020526244250902
-0.00486875,7.035651460798463,-0.001717984887848285
-0.0048675,7.03193509849778,-0.001717984887848285
-0.00486625,7.028218736197095,-0.001717984887848285
-0.004865,7.031935098497777,-0.001717984887848285
-0.00486375,7.031935098497779,-0.0020526244250902
-0.0048625,7.028218736197095,-0.0020526244250902
-0.00486125,7.028218736197095,-0.0020526244250902
-0.00486,7.031935098497779,-0.001717984887848285
-0.00485875,7.028218736197095,-0.001717984887848285
-0.0048575,7.028218736197095,-0.0020526244250902
-0.00485625,7.035651460798459,-0.001717984887848437
-0.004855,7.035651460798463,-0.0020526244250902
-0.00485375,7.035651460798463,-0.001717984887848437
-0.0048525,7.039367823099147,-0.001717984887848285
-0.00485125,7.031935098497779,-0.001717984887848589
-0.00485,7.031935098497779,-0.002387263962332115
-0.00484875,7.031935098497779,-0.001717984887848285
-0.0048475,7.031935098497779,-0.002387263962332115
-0.00484625,7.031935098497779,-0.002387263962332115
-0.004845,7.031935098497779,-0.002052624425090353
-0.00484375,7.031935098497779,-0.00138334535060637
-0.0048425,7.031935098497779,-0.001717984887848133
-0.00484125,7.031935098497779,-0.00138334535060637
-0.00484,7.031935098497779,-0.001717984887848589
-0.00483875,7.031935098497779,-0.002387263962332115
-0.0048375,7.031935098497779,-0.002387263962332115
-0.00483625,7.031935098497779,-0.0020526244250902
-0.004835,7.031935098497779,-0.001717984887848285
-0.00483375,7.031935098497779,-0.002387263962331811
-0.0048325,7.031935098497779,-0.002387263962332115
-0.00483125,7.035651460798461,-0.002052624425090505
-0.00483,7.031935098497779,-0.00272190349957403
-0.00482875,7.035651460798463,-0.002387263962331811
-0.0048275,7.035651460798463,-0.001717984887848285
-0.00482625,7.035651460798463,-0.001717984887848285
-0.004825,7.03193509849778,-0.001717984887848285
-0.00482375,7.035651460798463,-0.001717984887848285
-0.0048225,7.028218736197099,-0.001717984887848285
-0.00482125,7.031935098497779,-0.00138334535060637
-0.00482,7.031935098497779,-0.001717984887848437
-0.00481875,7.031935098497779,-0.0020526244250902
-0.0048175,7.035651460798463,-0.00138334535060637
-0.00481625,7.035651460798463,-0.001717984887848285
-0.004815,7.035651460798463,-0.001717984887848285
-0.00481375,7.03193509849778,-0.001717984887848285
-0.0048125,7.039367823099147,-0.0020526244250902
-0.00481125,7.031935098497782,-0.001717984887848437
-0.00481,7.035651460798463,-0.0020526244250902
-0.00480875,7.035651460798463,-0.001717984887848589
-0.0048075,7.035651460798463,-0.002387263962332115
-0.00480625,7.035651460798463,-0.0020526244250902
-0.004805,7.035651460798463,-0.0020526244250902
-0.00480375,7.039367823099147,-0.0020526244250902
-0.0048025,7.031935098497782,-0.0020526244250902
-0.00480125,7.031935098497779,-0.001717984887848285
-0.0048,7.039367823099147,-0.0020526244250902
-0.00479875,7.039367823099147,-0.0020526244250902
-0.0047975,7.035651460798463,-0.002387263962332115
-0.00479625,7.035651460798463,-0.002387263962332115
-0.004795,7.035651460798463,-0.002387263962332115
-0.00479375,7.039367823099147,-0.0020526244250902
-0.0047925,7.031935098497779,-0.002387263962332115
-0.00479125,7.031935098497779,-0.002387263962332115
-0.00479,7.031935098497779,-0.0020526244250902
-0.00478875,7.035651460798463,-0.001717984887848437
-0.0047875,7.035651460798463,-0.0020526244250902
-0.00478625,7.035651460798463,-0.002721903499573726
-0.004785,7.035651460798463,-0.0020526244250902
-0.00478375,7.035651460798463,-0.0020526244250902
-0.0047825,7.03193509849778,-0.002387263962331963
-0.00478125,7.035651460798463,-0.001717984887848285
-0.00478,7.035651460798463,-0.001383345350606522
-0.00477875,7.031935098497779,-0.00138334535060637
-0.0047775,7.035651460798459,-0.001717984887848285
-0.00477625,7.028218736197095,-0.001717984887848285
-0.004775,7.031935098497779,-0.00138334535060637
-0.00477375,7.031935098497779,-0.002387263962332115
-0.0047725,7.028218736197095,-0.002387263962332115
-0.00477125,7.031935098497777,-0.002052624425090353
-0.00477,7.031935098497779,-0.002387263962332115
-0.00476875,7.028218736197097,-0.002387263962332115
-0.0047675,7.031935098497779,-0.002387263962332115
-0.00476625,7.031935098497779,-0.002387263962331963
-0.004765,7.031935098497779,-0.0020526244250902
-0.00476375,7.031935098497779,-0.0020526244250902
-0.0047625,7.031935098497779,-0.0020526244250902
-0.00476125,7.035651460798463,-0.001717984887848285
-0.00476,7.039367823099145,-0.001717984887848285
-0.00475875,7.035651460798463,-0.00138334535060637
-0.0047575,7.031935098497779,-0.0020526244250902
-0.00475625,7.031935098497779,-0.0020526244250902
-0.004755,7.031935098497779,-0.002052624425090048
-0.00475375,7.031935098497779,-0.001717984887848285
-0.0047525,7.031935098497779,-0.0020526244250902
-0.00475125,7.028218736197095,-0.0020526244250902
-0.00475,7.028218736197095,-0.001717984887848285
-0.00474875,7.031935098497777,-0.002387263962331811
-0.0047475,7.031935098497779,-0.001717984887848285
-0.00474625,7.031935098497779,-0.002052624425090353
-0.004745,7.031935098497779,-0.002387263962332115
-0.00474375,7.031935098497779,-0.0020526244250902
-0.0047425,7.031935098497779,-0.0020526244250902
-0.00474125,7.039367823099147,-0.001717984887848285
-0.00474,7.039367823099147,-0.002052624425090048
-0.00473875,7.031935098497779,-0.001717984887848285
-0.0047375,7.031935098497779,-0.001383345350606522
-0.00473625,7.031935098497779,-0.0020526244250902
-0.004735,7.031935098497779,-0.00138334535060637
-0.00473375,7.031935098497779,-0.00138334535060637
-0.0047325,7.035651460798463,-0.001717984887848285
-0.00473125,7.031935098497779,-0.001717984887848285
-0.00473,7.035651460798463,-0.0020526244250902
-0.00472875,7.03193509849778,-0.001717984887848437
-0.0047275,7.039367823099147,-0.0020526244250902
-0.00472625,7.035651460798465,-0.002387263962331963
-0.004725,7.031935098497779,-0.002387263962332115
-0.00472375,7.031935098497779,-0.0020526244250902
-0.0047225,7.031935098497779,-0.0020526244250902
-0.00472125,7.031935098497779,-0.001717984887848285
-0.00472,7.039367823099147,-0.0020526244250902
-0.00471875,7.039367823099147,-0.002387263962332115
-0.0047175,7.031935098497782,-0.001383345350606827
-0.00471625,7.031935098497779,-0.0020526244250902
-0.004715,7.028218736197097,-0.002052624425090048
-0.00471375,7.031935098497779,-0.001717984887848285
-0.0047125,7.031935098497779,-0.00138334535060637
-0.00471125,7.031935098497779,-0.00138334535060637
-0.00471,7.035651460798463,-0.001717984887848285
-0.00470875,7.035651460798463,-0.0020526244250902
-0.0047075,7.031935098497779,-0.002387263962332115
-0.00470625,7.035651460798461,-0.002052624425090353
-0.004705,7.024502373896412,-0.001717984887848285
-0.00470375,7.03193509849778,-0.001717984887848437
-0.0047025,7.035651460798463,-0.0020526244250902
-0.00470125,7.03193509849778,-0.002721903499573878
-0.0047,7.035651460798463,-0.002387263962332115
-0.00469875,7.035651460798463,-0.001717984887848285
-0.0046975,7.039367823099145,-0.002052624425090048
-0.00469625,7.035651460798463,-0.001717984887848285
-0.004695,7.028218736197099,-0.001383345350606522
-0.00469375,7.031935098497779,-0.001717984887848285
-0.0046925,7.035651460798461,-0.001717984887848285
-0.00469125,7.031935098497779,-0.001717984887848285
-0.00469,7.031935098497779,-0.001717984887848285
-0.00468875,7.035651460798463,-0.0020526244250902
-0.0046875,7.028218736197095,-0.001717984887848285
-0.00468625,7.024502373896413,-0.002052624425090048
-0.004685,7.035651460798463,-0.002387263962332115
-0.00468375,7.03193509849778,-0.002387263962332115
-0.0046825,7.031935098497779,-0.002387263962332115
-0.00468125,7.03193509849778,-0.002387263962332115
-0.00468,7.035651460798463,-0.002387263962332115
-0.00467875,7.031935098497779,-0.0020526244250902
-0.0046775,7.028218736197095,-0.001717984887848285
-0.00467625,7.031935098497779,-0.0020526244250902
-0.004675,7.039367823099143,-0.0020526244250902
-0.00467375,7.035651460798463,-0.00138334535060637
-0.0046725,7.035651460798463,-0.001717984887848437
-0.00467125,7.035651460798463,-0.0020526244250902
-0.00467,7.031935098497779,-0.0020526244250902
-0.00466875,7.031935098497779,-0.0020526244250902
-0.0046675,7.028218736197095,-0.002387263962332115
-0.00466625,7.031935098497779,-0.002387263962332115
-0.004665,7.031935098497779,-0.002387263962332115
-0.00466375,7.028218736197097,-0.002387263962332115
-0.0046625,7.035651460798463,-0.0020526244250902
-0.00466125,7.031935098497779,-0.002052624425090353
-0.00466,7.031935098497779,-0.002387263962332115
-0.00465875,7.035651460798461,-0.0020526244250902
-0.0046575,7.031935098497779,-0.0020526244250902
-0.00465625,7.035651460798463,-0.0020526244250902
-0.004655,7.035651460798463,-0.0020526244250902
-0.00465375,7.035651460798463,-0.0020526244250902
-0.0046525,7.03193509849778,-0.0020526244250902
-0.00465125,7.031935098497779,-0.002387263962332115
-0.00465,7.035651460798461,-0.002387263962332115
-0.00464875,7.031935098497779,-0.002387263962332115
-0.0046475,7.031935098497779,-0.00138334535060637
-0.00464625,7.035651460798463,-0.001717984887848285
-0.004645,7.035651460798463,-0.0020526244250902
-0.00464375,7.035651460798463,-0.002387263962331963
-0.0046425,7.031935098497779,-0.002387263962332115
-0.00464125,7.035651460798461,-0.001717984887848589
-0.00464,7.031935098497779,-0.0020526244250902
-0.00463875,7.031935098497779,-0.002721903499573726
-0.0046375,7.031935098497779,-0.0020526244250902
-0.00463625,7.035651460798463,-0.002387263962332115
-0.004635,7.031935098497779,-0.0020526244250902
-0.00463375,7.035651460798463,-0.0020526244250902
-0.0046325,7.043084185399827,-0.001717984887848437
-0.00463125,7.035651460798463,-0.0020526244250902
-0.00463,7.031935098497777,-0.002052624425090048
-0.00462875,7.028218736197095,-0.001717984887848285
-0.0046275,7.035651460798461,-0.002387263962331811
-0.00462625,7.031935098497779,-0.001717984887848285
-0.004625,7.031935098497779,-0.0020526244250902
-0.00462375,7.031935098497779,-0.002387263962332115
-0.0046225,7.035651460798463,-0.002387263962332115
-0.00462125,7.035651460798463,-0.002387263962332115
-0.00462,7.035651460798463,-0.0020526244250902
-0.00461875,7.03193509849778,-0.002052624425090353
-0.0046175,7.035651460798463,-0.002387263962332115
-0.00461625,7.035651460798465,-0.0020526244250902
-0.004615,7.039367823099147,-0.0020526244250902
-0.00461375,7.039367823099147,-0.002387263962332115
-0.0046125,7.031935098497779,-0.0020526244250902
-0.00461125,7.035651460798463,-0.00138334535060637
-0.00461,7.039367823099145,-0.002052624425089896
-0.00460875,7.035651460798463,-0.001717984887848285
-0.0046075,7.039367823099145,-0.001717984887848285
-0.00460625,7.035651460798463,-0.001717984887848285
-0.004605,7.035651460798463,-0.001717984887848285
-0.00460375,7.04308418539983,-0.002387263962332115
-0.0046025,7.035651460798463,-0.0020526244250902
-0.00460125,7.035651460798463,-0.0020526244250902
-0.0046,7.031935098497779,-0.001717984887848285
-0.00459875,7.035651460798461,-0.002052624425090048
-0.0045975,7.031935098497779,-0.00272190349957403
-0.00459625,7.031935098497779,-0.002387263962332115
-0.004595,7.031935098497779,-0.002387263962332115
-0.00459375,7.035651460798463,-0.002387263962332115
-0.0045925,7.031935098497779,-0.002387263962332115
-0.00459125,7.031935098497779,-0.0020526244250902
-0.00459,7.031935098497779,-0.0020526244250902
-0.00458875,7.031935098497779,-0.001717984887848285
-0.0045875,7.031935098497779,-0.001717984887848285
-0.00458625,7.031935098497779,-0.00138334535060637
-0.004585,7.031935098497779,-0.001717984887848133
-0.00458375,7.031935098497779,-0.00138334535060637
-0.0045825,7.035651460798463,-0.0020526244250902
-0.00458125,7.031935098497779,-0.0020526244250902
-0.00458,7.035651460798463,-0.0020526244250902
-0.00457875,7.035651460798463,-0.0020526244250902
-0.0045775,7.031935098497779,-0.0020526244250902
-0.00457625,7.031935098497779,-0.002387263962332267
-0.004575,7.031935098497779,-0.00272190349957403
-0.00457375,7.035651460798461,-0.00272190349957403
-0.0045725,7.031935098497779,-0.00272190349957403
-0.00457125,7.028218736197095,-0.002387263962332115
-0.00457,7.028218736197095,-0.0020526244250902
-0.00456875,7.031935098497779,-0.002387263962332115
-0.0045675,7.035651460798461,-0.002052624425090353
-0.00456625,7.035651460798463,-0.00138334535060637
-0.004565,7.035651460798461,-0.002052624425090048
-0.00456375,7.031935098497779,-0.001717984887848285
-0.0045625,7.031935098497782,-0.002052624425090048
-0.00456125,7.039367823099147,-0.001717984887848285
-0.00456,7.031935098497779,-0.001717984887848285
-0.00455875,7.031935098497779,-0.002052624425090048
-0.0045575,7.035651460798463,-0.002387263962332115
-0.00455625,7.03193509849778,-0.002387263962332115
-0.004555,7.031935098497779,-0.00272190349957403
-0.00455375,7.03193509849778,-0.002387263962332115
-0.0045525,7.035651460798463,-0.002387263962332115
-0.00455125,7.031935098497779,-0.0020526244250902
-0.00455,7.035651460798463,-0.001717984887848285
-0.00454875,7.035651460798463,-0.002387263962332115
-0.0045475,7.035651460798463,-0.001717984887848589
-0.00454625,7.031935098497779,-0.001717984887848285
-0.004545,7.031935098497779,-0.001717984887848285
-0.00454375,7.031935098497779,-0.001717984887848285
-0.0045425,7.031935098497779,-0.001717984887848437
-0.00454125,7.031935098497779,-0.0020526244250902
-0.00454,7.031935098497779,-0.001717984887848285
-0.00453875,7.031935098497779,-0.001717984887848285
-0.0045375,7.031935098497779,-0.002387263962332115
-0.00453625,7.031935098497779,-0.001717984887848589
-0.004535,7.028218736197095,-0.0020526244250902
-0.00453375,7.035651460798463,-0.001717984887848437
-0.0045325,7.035651460798463,-0.0020526244250902
-0.00453125,7.035651460798463,-0.0020526244250902
-0.00453,7.035651460798463,-0.0020526244250902
-0.00452875,7.028218736197095,-0.002387263962332115
-0.0045275,7.031935098497779,-0.002387263962332115
-0.00452625,7.035651460798463,-0.002387263962332115
-0.004525,7.035651460798463,-0.002052624425090353
-0.00452375,7.031935098497779,-0.001717984887848285
-0.0045225,7.031935098497777,-0.001717984887848133
-0.00452125,7.028218736197095,-0.00138334535060637
-0.00452,7.028218736197097,-0.0020526244250902
-0.00451875,7.031935098497779,-0.0020526244250902
-0.0045175,7.035651460798463,-0.0020526244250902
-0.00451625,7.035651460798463,-0.0020526244250902
-0.004515,7.035651460798463,-0.001717984887848285
-0.00451375,7.03193509849778,-0.002387263962331811
-0.0045125,7.035651460798463,-0.002387263962332115
-0.00451125,7.035651460798461,-0.002387263962331963
-0.00451,7.031935098497779,-0.0020526244250902
-0.00450875,7.028218736197095,-0.002387263962332115
-0.0045075,7.031935098497779,-0.001717984887848285
-0.00450625,7.035651460798463,-0.002387263962332115
-0.004505,7.035651460798463,-0.002052624425090353
-0.00450375,7.031935098497779,-0.001717984887848285
-0.0045025,7.035651460798461,-0.001717984887848285
-0.00450125,7.035651460798463,-0.001717984887848285
-0.0045,7.035651460798461,-0.0020526244250902
-0.00449875,7.031935098497779,-0.0020526244250902
-0.0044975,7.031935098497779,-0.001717984887848285
-0.00449625,7.035651460798463,-0.001717984887848285
-0.004495,7.039367823099147,-0.002387263962332115
-0.00449375,7.039367823099147,-0.002387263962332115
-0.0044925,7.035651460798463,-0.002387263962332115
-0.00449125,7.031935098497777,-0.001717984887848437
-0.00449,7.028218736197095,-0.0020526244250902
-0.00448875,7.031935098497779,-0.002387263962332115
-0.0044875,7.031935098497779,-0.002387263962332115
-0.00448625,7.035651460798463,-0.001717984887848285
-0.004485,7.031935098497779,-0.0020526244250902
-0.00448375,7.035651460798463,-0.0020526244250902
-0.0044825,7.03193509849778,-0.001717984887848437
-0.00448125,7.035651460798463,-0.001717984887848285
-0.00448,7.03193509849778,-0.0020526244250902
-0.00447875,7.035651460798463,-0.0020526244250902
-0.0044775,7.03193509849778,-0.001717984887848285
-0.00447625,7.035651460798463,-0.001717984887848285
-0.004475,7.031935098497779,-0.0020526244250902
-0.00447375,7.035651460798461,-0.002387263962331963
-0.0044725,7.039367823099147,-0.0020526244250902
-0.00447125,7.039367823099147,-0.002721903499573726
-0.00447,7.031935098497779,-0.00272190349957403
-0.00446875,7.035651460798465,-0.002721903499573878
-0.0044675,7.039367823099147,-0.002387263962332115
-0.00446625,7.031935098497779,-0.002387263962332115
-0.004465,7.031935098497779,-0.0020526244250902
-0.00446375,7.031935098497779,-0.001717984887848285
-0.0044625,7.035651460798461,-0.001717984887848285
-0.00446125,7.035651460798463,-0.001717984887848285
-0.00446,7.035651460798463,-0.002052624425090048
-0.00445875,7.035651460798463,-0.001717984887848285
-0.0044575,7.039367823099143,-0.001383345350606522
-0.00445625,7.031935098497779,-0.001717984887848285
-0.004455,7.031935098497779,-0.00138334535060637
-0.00445375,7.031935098497779,-0.001717984887848285
-0.0044525,7.035651460798463,-0.002387263962332115
-0.00445125,7.03193509849778,-0.002052624425090353
-0.00445,7.031935098497779,-0.002387263962332115
-0.00444875,7.039367823099145,-0.002387263962332115
-0.0044475,7.035651460798463,-0.002387263962332115
-0.00444625,7.031935098497779,-0.0020526244250902
-0.004445,7.031935098497779,-0.0020526244250902
-0.00444375,7.035651460798463,-0.0020526244250902
-0.0044425,7.031935098497779,-0.001717984887848285
-0.00444125,7.028218736197095,-0.001717984887848285
-0.00444,7.031935098497777,-0.002052624425090048
