#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE070F
#Date Time: 2025-04-30 10:11:35.613
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: -2 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#Time (s),Channel 1 (V),Channel 2 (V)
-0.002580257647058823,0.7337536879129402,0.4821707859639608
-0.002579627647058824,0.7320656970623787,0.4801629487405102
-0.002578997647058824,0.7303777062118156,0.4761472742936063
-0.002578367647058823,0.7290273135313651,0.4724662393839436
-0.002577737647058824,0.7273393226808035,0.4687852044742842
-0.002577107647058824,0.7259889300003537,0.465438809101865
-0.002576477647058824,0.7239633409796798,0.4617577741922057
-0.002575847647058824,0.7229505464693416,0.4590806578942687
-0.002575217647058823,0.7209249574486669,0.4550649834473657
-0.002574587647058824,0.7188993684279931,0.4513839485377063
-0.002573957647058824,0.7172113775774298,0.4480375531652855
-0.002573327647058823,0.7158609848969792,0.4440218787183808
-0.002572697647058824,0.7141729940464178,0.4403408438087214
-0.002572067647058824,0.712147405025743,0.4376637275107861
-0.002571437647058823,0.7101218160050676,0.4343173321383654
-0.002570807647058824,0.7087714233246184,0.4309709367659478
-0.002570177647058824,0.7070834324740561,0.4272899018562867
-0.002569547647058824,0.7053954416234947,0.4232742274093856
-0.002568917647058824,0.7037074507729316,0.4192585529624808
-0.002568287647058823,0.7013442635821436,0.4159121575900599
-0.002567657647058824,0.6996562727315822,0.4122311226804006
-0.002567027647058824,0.6979682818810199,0.4078808086962556
-0.002566397647058823,0.6962802910304565,0.4045344133238347
-0.002565767647058824,0.6939171038396704,0.4005187388769335
-0.002565137647058824,0.6918915148189957,0.3968377039672725
-0.002564507647058824,0.6902035239684341,0.3934913085948548
-0.002563877647058824,0.6881779349477586,0.3904795527596761
-0.002563247647058823,0.6868275422673079,0.3867985178500133
-0.002562617647058824,0.6848019532466341,0.383117482940354
-0.002561987647058824,0.6824387660558469,0.378767168956209
-0.002561357647058823,0.680075578865059,0.3747514945093046
-0.002560727647058824,0.6787251861846099,0.3714050991368869
-0.002560097647058824,0.6766995971639351,0.3687279828389516
-0.002559467647058824,0.675349204483486,0.365381587466534
-0.002558837647058824,0.6733236154628106,0.3613659130196295
-0.002558207647058823,0.6706228301019109,0.3583541571844522
-0.002557577647058824,0.6685972410812362,0.3546731222747912
-0.002556947647058824,0.6669092502306739,0.3503228082906463
-0.002556317647058823,0.6655588575502231,0.3466417733809842
-0.002555687647058824,0.6635332685295493,0.3442992966202918
-0.002555057647058824,0.661845277678987,0.3406182617106308
-0.002554427647058824,0.6598196886583132,0.3366025872637296
-0.002553797647058824,0.6574565014675251,0.3329215523540667
-0.002553167647058823,0.6554309124468504,0.3285712383699218
-0.002552537647058824,0.6534053234261756,0.3245555639230188
-0.002551907647058824,0.6513797344055009,0.3208745290133578
-0.002551277647058823,0.6490165472147125,0.3175281336409366
-0.002550647647058824,0.6463157618538141,0.3131778196567938
-0.002550017647058824,0.6446277710032519,0.3098314242843746
-0.002549387647058824,0.642602181982578,0.3054811103002317
-0.002548757647058824,0.6405765929619024,0.3014654358533267
-0.002548127647058823,0.6382134057711152,0.2984536800181495
-0.002547497647058824,0.6358502185803291,0.2941033660340066
-0.002546867647058824,0.6341622277297657,0.2904223311243435
-0.002546237647058823,0.6324742368792022,0.2864066566774387
-0.002545607647058824,0.6301110496884162,0.2823909822305375
-0.002544977647058824,0.627747862497629,0.2780406682463927
-0.002544347647058824,0.6253846753068429,0.2753635519484586
-0.002543717647058824,0.6233590862861671,0.2720171565760382
-0.002543087647058823,0.6216710954356048,0.2676668425918933
-0.002542457647058824,0.6189703100747064,0.2636511681449921
-0.002541827647058824,0.6166071228839179,0.2589662146236035
-0.002541197647058823,0.6145815338632421,0.2552851797139406
-0.002540567647058824,0.612218346672456,0.2512695052670395
-0.002539937647058824,0.6101927576517813,0.2479231098946203
-0.002539307647058824,0.6074919722908829,0.2435727959104773
-0.002538677647058824,0.605466383270207,0.2408956796125401
-0.002538047647058823,0.6027655979093073,0.2365453656283952
-0.002537417647058824,0.6007400088886334,0.2331989702559776
-0.002536787647058824,0.5983768216978453,0.2288486562718312
-0.002536157647058823,0.5956760363369448,0.226171539973894
-0.002535527647058824,0.5936504473162709,0.2221558655269928
-0.002534897647058824,0.5916248582955962,0.2178055515428479
-0.002534267647058823,0.5892616711048079,0.2141245166331849
-0.002533637647058824,0.5868984839140219,0.209774202649042
-0.002533007647058824,0.5841976985531222,0.2054238886648971
-0.002532377647058824,0.5821721095324484,0.202746772366963
-0.002531747647058824,0.5794713241715478,0.1997350165317845
-0.002531117647058823,0.5774457351508719,0.1950500630103955
-0.002530487647058824,0.5750825479600858,0.190030469951769
-0.002529857647058824,0.5727193607692986,0.1866840745793498
-0.002529227647058823,0.5696809772382857,0.1823337605952037
-0.002528597647058824,0.5676553882176119,0.1796566442972696
-0.002527967647058824,0.5652922010268246,0.1753063303131248
-0.002527337647058824,0.5629290138360385,0.1719599349407071
-0.002526707647058824,0.5602282284751378,0.1679442604938026
-0.002526077647058823,0.5578650412843507,0.1632593069724158
-0.002525447647058824,0.555164255923451,0.1595782720627547
